,Date/Time,Lat,Lon,Base
559791,9/23/2014 6:02:00,40.8226,-73.9477,B02617
492874,9/17/2014 19:13:00,40.707,-74.0136,B02617
980560,9/24/2014 22:56:00,40.6403,-73.9665,B02764
61575,9/4/2014 20:22:00,40.735,-73.9894,B02598
827624,9/27/2014 9:54:00,40.7638,-73.9859,B02682
145361,9/14/2014 8:14:00,40.7665,-73.963,B02598
929792,9/17/2014 8:41:00,40.7719,-73.9516,B02764
882600,9/8/2014 19:19:00,40.7333,-73.9968,B02764
2692,9/3/2014 18:24:00,40.7598,-73.9723,B02512
392841,9/10/2014 6:59:00,40.7845,-73.981,B02617
604672,9/26/2014 21:02:00,40.854,-73.8434,B02617
1021076,9/30/2014 6:07:00,40.8372,-73.916,B02764
608387,9/27/2014 2:33:00,40.713,-73.9663,B02617
989903,9/26/2014 7:30:00,40.7627,-73.9891,B02764
360922,9/7/2014 15:12:00,40.6932,-73.9621,B02617
146520,9/14/2014 12:47:00,40.7163,-74.0126,B02598
167922,9/17/2014 9:46:00,40.7337,-74.0068,B02598
563457,9/23/2014 13:43:00,40.7704,-73.9685,B02617
16059,9/13/2014 11:29:00,40.7827,-73.9732,B02512
303195,9/3/2014 18:17:00,40.7251,-73.9983,B02617
256588,9/28/2014 9:35:00,40.6885,-73.9366,B02598
549676,9/22/2014 5:39:00,40.6858,-73.9633,B02617
56163,9/4/2014 10:08:00,40.7686,-73.8626,B02598
835122,9/28/2014 11:36:00,40.714,-74.0093,B02682
404867,9/10/2014 23:38:00,40.8302,-73.6875,B02617
415551,9/11/2014 20:11:00,40.645,-73.782,B02617
62958,9/4/2014 22:39:00,40.7637,-73.968,B02598
603024,9/26/2014 19:12:00,40.7078,-74.0147,B02617
601082,9/26/2014 17:14:00,40.7143,-73.9977,B02617
948222,9/19/2014 21:31:00,40.7329,-73.9905,B02764
551777,9/22/2014 9:43:00,40.7786,-73.9821,B02617
404797,9/10/2014 23:23:00,40.759,-73.9782,B02617
58779,9/4/2014 16:14:00,40.7416,-74.0049,B02598
595067,9/26/2014 5:46:00,40.7135,-73.9962,B02617
28977,9/25/2014 8:36:00,40.7703,-73.9519,B02512
561761,9/23/2014 9:36:00,40.7337,-73.9879,B02617
121453,9/11/2014 19:06:00,40.7647,-73.9663,B02598
700559,9/8/2014 9:01:00,40.7072,-74.0045,B02682
915075,9/14/2014 14:25:00,40.7713,-73.9601,B02764
882958,9/8/2014 20:47:00,40.7519,-73.9937,B02764
328272,9/5/2014 13:31:00,40.7054,-74.0076,B02617
280103,9/1/2014 17:08:00,40.7884,-73.9747,B02617
895147,9/11/2014 12:26:00,40.6448,-73.7821,B02764
246300,9/26/2014 23:44:00,40.6894,-73.9513,B02598
682964,9/5/2014 20:16:00,40.7687,-73.985,B02682
612056,9/27/2014 14:06:00,40.7102,-73.9631,B02617
786978,9/20/2014 18:12:00,40.7418,-73.9751,B02682
763182,9/17/2014 15:18:00,40.7565,-73.972,B02682
305612,9/3/2014 20:57:00,40.775,-73.9631,B02617
734455,9/13/2014 4:44:00,40.7663,-73.9957,B02682
1008291,9/28/2014 2:39:00,40.7211,-73.9555,B02764
202488,9/20/2014 23:43:00,40.7308,-73.692,B02598
683698,9/5/2014 21:35:00,40.7299,-73.9813,B02682
840166,9/29/2014 9:54:00,40.7177,-74.015,B02682
291812,9/2/2014 19:08:00,40.7215,-73.9981,B02617
44370,9/2/2014 19:02:00,40.7469,-73.9904,B02598
697183,9/7/2014 17:41:00,40.7032,-73.9853,B02682
1020059,9/29/2014 21:35:00,40.6941,-73.8617,B02764
897939,9/11/2014 20:14:00,40.7414,-73.8578,B02764
424028,9/12/2014 14:15:00,40.7846,-73.9578,B02617
338002,9/5/2014 22:41:00,40.6729,-73.983,B02617
926149,9/16/2014 16:35:00,40.7181,-73.992,B02764
350663,9/6/2014 20:07:00,40.7135,-73.9976,B02617
50270,9/3/2014 16:28:00,40.7296,-74.0038,B02598
220417,9/23/2014 18:49:00,40.7472,-73.9909,B02598
1006332,9/27/2014 22:44:00,40.7548,-73.9636,B02764
417529,9/11/2014 22:15:00,40.719,-73.958,B02617
318730,9/4/2014 19:31:00,40.7077,-74.0058,B02617
247961,9/27/2014 9:09:00,40.6818,-73.963,B02598
570282,9/24/2014 3:45:00,40.7382,-74.0058,B02617
567525,9/23/2014 19:39:00,40.7269,-73.9998,B02617
288476,9/2/2014 14:56:00,40.751,-73.9904,B02617
201895,9/20/2014 22:46:00,40.7258,-74.001,B02598
907377,9/13/2014 12:42:00,40.6673,-73.9746,B02764
912864,9/14/2014 0:29:00,40.7176,-74.0106,B02764
804979,9/23/2014 18:44:00,40.7468,-74.0319,B02682
857252,9/3/2014 10:43:00,40.7185,-73.9874,B02764
1024192,9/30/2014 15:14:00,40.6833,-73.9261,B02764
462830,9/15/2014 10:55:00,40.7307,-73.9873,B02617
269388,9/30/2014 10:07:00,40.736,-73.9805,B02598
652082,9/30/2014 21:47:00,40.6572,-73.9503,B02617
1016443,9/29/2014 12:14:00,40.765,-73.9581,B02764
92260,9/8/2014 9:12:00,40.6749,-73.9815,B02598
301227,9/3/2014 16:15:00,40.7454,-73.9768,B02617
163466,9/16/2014 18:06:00,40.6911,-73.9554,B02598
661082,9/2/2014 20:01:00,40.5992,-73.9689,B02682
216037,9/23/2014 6:13:00,40.7778,-73.9799,B02598
928797,9/17/2014 2:10:00,40.7194,-74.0051,B02764
644293,9/30/2014 9:40:00,40.7591,-73.9945,B02617
411751,9/11/2014 16:34:00,40.8095,-73.9653,B02617
60743,9/4/2014 19:07:00,40.7197,-73.9999,B02598
740788,9/13/2014 21:40:00,40.7398,-73.9913,B02682
666632,9/3/2014 18:14:00,40.7375,-73.9912,B02682
188797,9/19/2014 16:41:00,40.7636,-73.9693,B02598
829429,9/27/2014 15:52:00,40.7376,-74.0017,B02682
482203,9/16/2014 21:27:00,40.7443,-73.9804,B02617
93680,9/8/2014 13:51:00,40.7034,-73.9897,B02598
792218,9/21/2014 11:59:00,40.714,-74.0152,B02682
272479,9/30/2014 17:55:00,40.7428,-73.9867,B02598
18787,9/15/2014 17:49:00,40.7732,-73.9646,B02512
755844,9/16/2014 12:08:00,40.7021,-73.9511,B02682
259836,9/28/2014 18:58:00,40.7496,-73.9915,B02598
682550,9/5/2014 19:33:00,40.7572,-73.9628,B02682
792686,9/21/2014 13:46:00,40.8652,-73.931,B02682
12932,9/10/2014 22:51:00,40.7268,-74.0033,B02512
527312,9/20/2014 7:23:00,40.7117,-73.9441,B02617
717991,9/10/2014 20:49:00,40.7701,-73.9576,B02682
308105,9/4/2014 4:25:00,40.6712,-73.9798,B02617
118277,9/11/2014 14:04:00,40.7232,-74.0031,B02598
802858,9/23/2014 11:34:00,40.7542,-73.9943,B02682
21121,9/17/2014 16:45:00,40.7093,-74.0169,B02512
516256,9/19/2014 14:08:00,40.7207,-74.0038,B02617
12889,9/10/2014 22:15:00,40.7237,-73.9928,B02512
74771,9/6/2014 7:39:00,40.7234,-73.9914,B02598
69042,9/5/2014 17:26:00,40.7578,-73.9755,B02598
841909,9/29/2014 17:04:00,40.7519,-73.975,B02682
473591,9/16/2014 9:31:00,40.749,-73.9925,B02617
747008,9/14/2014 22:26:00,40.7302,-73.9909,B02682
627208,9/28/2014 16:07:00,40.7423,-73.9972,B02617
154529,9/15/2014 16:33:00,40.7584,-73.9737,B02598
119610,9/11/2014 16:29:00,40.6969,-73.9823,B02598
748893,9/15/2014 9:54:00,40.7686,-73.9616,B02682
782100,9/19/2014 23:06:00,40.7358,-74.0069,B02682
57385,9/4/2014 13:33:00,40.7541,-73.9725,B02598
417798,9/11/2014 22:41:00,40.7212,-73.9967,B02617
65461,9/5/2014 9:35:00,40.7313,-73.9884,B02598
305149,9/3/2014 20:24:00,40.7497,-74.0047,B02617
163532,9/16/2014 18:13:00,40.7659,-73.9697,B02598
731192,9/12/2014 19:04:00,40.774,-73.8724,B02682
400564,9/10/2014 18:23:00,40.7249,-73.9943,B02617
365103,9/7/2014 20:54:00,40.7355,-74.0017,B02617
293293,9/2/2014 21:15:00,40.7523,-73.9933,B02617
1014265,9/29/2014 1:59:00,40.7607,-73.9901,B02764
830215,9/27/2014 17:43:00,40.7504,-73.9985,B02682
724664,9/11/2014 20:13:00,40.7511,-73.9869,B02682
363697,9/7/2014 18:44:00,40.7196,-74.0104,B02617
556561,9/22/2014 18:52:00,40.7504,-73.9946,B02617
147729,9/14/2014 15:57:00,40.754,-73.9784,B02598
901344,9/12/2014 14:18:00,40.7627,-74.0011,B02764
477219,9/16/2014 15:48:00,40.7578,-74.0005,B02617
745864,9/14/2014 18:07:00,40.7644,-73.9825,B02682
392014,9/10/2014 5:02:00,40.8504,-73.9304,B02617
754986,9/16/2014 9:25:00,40.7359,-73.9549,B02682
126222,9/12/2014 10:28:00,40.6638,-73.9787,B02598
108428,9/10/2014 10:33:00,40.714,-74.0141,B02598
420927,9/12/2014 8:16:00,40.7345,-73.9546,B02617
718798,9/10/2014 23:31:00,40.741,-74.0076,B02682
3258,9/4/2014 7:35:00,40.7369,-73.986,B02512
916179,9/14/2014 17:50:00,40.8022,-73.939,B02764
238269,9/26/2014 1:06:00,40.7298,-74.0007,B02598
999985,9/27/2014 11:11:00,40.6924,-73.9859,B02764
132718,9/12/2014 22:35:00,40.7223,-73.9551,B02598
818670,9/25/2014 20:52:00,40.7084,-74.0016,B02682
575388,9/24/2014 15:15:00,40.762,-73.9867,B02617
118422,9/11/2014 14:21:00,40.7204,-74.0085,B02598
31074,9/27/2014 14:13:00,40.7987,-73.9394,B02512
870767,9/6/2014 8:43:00,40.7335,-73.9572,B02764
320216,9/4/2014 20:54:00,40.6469,-73.7902,B02617
574383,9/24/2014 13:32:00,40.8994,-73.9012,B02617
798921,9/22/2014 16:59:00,40.7238,-73.9968,B02682
240996,9/26/2014 13:47:00,40.7459,-73.9824,B02598
38251,9/1/2014 20:27:00,40.7685,-73.8626,B02598
675190,9/4/2014 21:16:00,40.7406,-74.0086,B02682
832167,9/27/2014 21:59:00,40.724,-73.9825,B02682
299895,9/3/2014 14:36:00,40.7637,-73.9786,B02617
893783,9/11/2014 3:58:00,40.7249,-73.9494,B02764
847842,9/30/2014 17:48:00,40.7456,-73.9877,B02682
327293,9/5/2014 11:49:00,40.8025,-73.9451,B02617
763213,9/17/2014 15:24:00,40.7679,-73.9581,B02682
430130,9/12/2014 20:56:00,40.7491,-73.9728,B02617
312817,9/4/2014 13:29:00,40.768,-73.9915,B02617
572233,9/24/2014 8:35:00,40.7615,-73.9921,B02617
995016,9/26/2014 19:50:00,40.7382,-74.0057,B02764
1003274,9/27/2014 18:06:00,40.7096,-74.0149,B02764
362977,9/7/2014 17:49:00,40.7174,-73.9912,B02617
966203,9/22/2014 16:51:00,40.7323,-73.9818,B02764
745428,9/14/2014 16:49:00,40.6762,-73.9663,B02682
808972,9/24/2014 13:11:00,40.7081,-74.0046,B02682
1013953,9/28/2014 22:42:00,40.8144,-73.9594,B02764
852066,9/1/2014 18:16:00,40.7522,-73.9916,B02764
710371,9/9/2014 19:06:00,40.7203,-74.0033,B02682
485886,9/17/2014 8:55:00,40.7368,-73.9867,B02617
414763,9/11/2014 19:23:00,40.7491,-74.0031,B02617
925460,9/16/2014 14:52:00,40.7272,-74.0058,B02764
480316,9/16/2014 19:04:00,40.7456,-73.9824,B02617
677716,9/5/2014 8:24:00,40.7333,-73.9854,B02682
472811,9/16/2014 8:30:00,40.6927,-73.9923,B02617
485112,9/17/2014 7:44:00,40.74,-74.0061,B02617
59465,9/4/2014 17:21:00,40.7396,-73.9924,B02598
427497,9/12/2014 18:19:00,40.75,-73.9791,B02617
230836,9/25/2014 7:50:00,40.7694,-73.9583,B02598
718489,9/10/2014 22:11:00,40.7964,-73.9496,B02682
418722,9/12/2014 0:45:00,40.7106,-73.9526,B02617
55402,9/4/2014 8:08:00,40.7829,-73.9556,B02598
145412,9/14/2014 8:32:00,40.7171,-74.005,B02598
689681,9/6/2014 17:54:00,40.778,-73.9537,B02682
214452,9/22/2014 20:22:00,40.7536,-73.9875,B02598
949229,9/19/2014 23:34:00,40.7072,-73.954,B02764
91172,9/8/2014 6:25:00,40.7407,-73.9982,B02598
405433,9/11/2014 3:33:00,40.7169,-74.0123,B02617
634646,9/29/2014 10:59:00,40.6904,-74.1784,B02617
410808,9/11/2014 15:30:00,40.7536,-73.9746,B02617
716572,9/10/2014 17:52:00,40.765,-73.9808,B02682
921860,9/15/2014 20:22:00,40.7238,-74.0035,B02764
538352,9/20/2014 23:30:00,40.7532,-74.0254,B02617
513364,9/19/2014 8:15:00,40.7666,-73.9691,B02617
360260,9/7/2014 14:15:00,40.7351,-73.9852,B02617
172656,9/17/2014 20:05:00,40.7601,-73.9753,B02598
175920,9/18/2014 8:46:00,40.7194,-74.0045,B02598
20109,9/16/2014 18:12:00,40.7832,-73.9806,B02512
868895,9/5/2014 20:58:00,40.7331,-73.9911,B02764
760850,9/17/2014 7:18:00,40.7272,-73.9886,B02682
232898,9/25/2014 12:43:00,40.7834,-73.9708,B02598
37290,9/1/2014 17:23:00,40.7493,-73.9708,B02598
700991,9/8/2014 10:38:00,40.7559,-73.9632,B02682
937947,9/18/2014 15:42:00,40.76,-73.9953,B02764
275434,9/1/2014 1:46:00,40.732,-73.9839,B02617
439652,9/13/2014 15:18:00,40.739,-73.9993,B02617
1017123,9/29/2014 14:30:00,40.7393,-73.9912,B02764
26734,9/22/2014 17:17:00,40.7656,-73.968,B02512
4381,9/4/2014 20:30:00,40.8292,-73.9409,B02512
978705,9/24/2014 18:12:00,40.7482,-73.9805,B02764
591759,9/25/2014 19:51:00,40.7821,-73.948,B02617
250020,9/27/2014 15:20:00,40.6445,-73.782,B02598
459372,9/14/2014 23:59:00,40.7301,-73.9806,B02617
434393,9/13/2014 2:16:00,40.7223,-73.9574,B02617
209880,9/22/2014 6:41:00,40.7751,-73.9571,B02598
17007,9/13/2014 21:54:00,40.7181,-73.9523,B02512
165206,9/16/2014 21:14:00,40.7386,-73.994,B02598
530739,9/20/2014 14:49:00,40.7475,-73.8535,B02617
597721,9/26/2014 11:40:00,40.7371,-73.9899,B02617
194577,9/20/2014 3:17:00,40.7403,-73.9982,B02598
281860,9/1/2014 20:45:00,40.7437,-73.9715,B02617
901468,9/12/2014 14:45:00,40.7641,-73.9732,B02764
485636,9/17/2014 8:28:00,40.7746,-73.9821,B02617
787688,9/20/2014 19:35:00,40.6772,-73.9984,B02682
3266,9/4/2014 7:44:00,40.7194,-73.9973,B02512
277550,9/1/2014 11:54:00,40.7334,-74.0044,B02617
720208,9/11/2014 8:50:00,40.7511,-74.0045,B02682
123809,9/11/2014 23:34:00,40.6486,-73.783,B02598
515160,9/19/2014 11:57:00,40.7713,-73.9665,B02617
1023816,9/30/2014 14:24:00,40.7415,-73.9856,B02764
574545,9/24/2014 13:52:00,40.7204,-74.0018,B02617
981726,9/25/2014 7:28:00,40.7444,-73.973,B02764
370285,9/8/2014 11:26:00,40.7365,-73.9849,B02617
655423,9/1/2014 18:47:00,40.6822,-73.9666,B02682
283506,9/2/2014 5:29:00,40.7338,-74.0009,B02617
242074,9/26/2014 16:14:00,40.7185,-74.0107,B02598
666627,9/3/2014 18:14:00,40.7574,-73.976,B02682
187525,9/19/2014 14:20:00,40.7955,-73.9699,B02598
444865,9/13/2014 19:52:00,40.7573,-73.7658,B02617
468515,9/15/2014 20:04:00,40.7145,-73.997,B02617
268333,9/30/2014 7:10:00,40.7412,-73.9858,B02598
712166,9/10/2014 2:03:00,40.7245,-73.7037,B02682
115921,9/11/2014 7:33:00,40.7075,-74.0057,B02598
172531,9/17/2014 19:51:00,40.7556,-73.9865,B02598
825602,9/26/2014 22:37:00,40.7376,-74.0082,B02682
765309,9/17/2014 19:43:00,40.7271,-73.9913,B02682
873647,9/6/2014 19:18:00,40.6488,-73.9775,B02764
1020018,9/29/2014 21:29:00,40.6801,-73.997,B02764
313158,9/4/2014 14:01:00,40.758,-73.9779,B02617
552946,9/22/2014 12:40:00,40.7645,-73.9655,B02617
867933,9/5/2014 18:23:00,40.7635,-73.9708,B02764
767159,9/18/2014 5:32:00,40.7811,-73.9515,B02682
200096,9/20/2014 19:49:00,40.6799,-73.9074,B02598
55330,9/4/2014 7:58:00,40.7421,-73.9948,B02598
868969,9/5/2014 21:11:00,40.7593,-73.9683,B02764
964655,9/22/2014 11:11:00,40.7366,-73.9889,B02764
561086,9/23/2014 8:14:00,40.7223,-73.9785,B02617
522034,9/19/2014 20:26:00,40.7388,-73.9889,B02617
460918,9/15/2014 7:13:00,40.6801,-73.9992,B02617
656375,9/2/2014 0:39:00,40.727,-73.9896,B02682
965805,9/22/2014 15:47:00,40.7552,-73.9837,B02764
1022346,9/30/2014 9:31:00,40.6788,-73.9803,B02764
194483,9/20/2014 2:31:00,40.7172,-74.0053,B02598
349755,9/6/2014 19:13:00,40.7647,-73.9807,B02617
303379,9/3/2014 18:29:00,40.7388,-73.9916,B02617
657422,9/2/2014 8:06:00,40.7111,-73.7848,B02682
547647,9/21/2014 20:18:00,40.6899,-73.98,B02617
840254,9/29/2014 10:20:00,40.711,-73.9617,B02682
420587,9/12/2014 7:44:00,40.7407,-73.9798,B02617
69358,9/5/2014 17:54:00,40.744,-73.9911,B02598
346711,9/6/2014 16:25:00,40.7194,-73.9913,B02617
1020306,9/29/2014 22:25:00,40.723,-73.9942,B02764
1014850,9/29/2014 6:48:00,40.7703,-73.9603,B02764
808177,9/24/2014 9:37:00,40.7276,-73.9906,B02682
372319,9/8/2014 15:21:00,40.6793,-73.9674,B02617
61145,9/4/2014 19:43:00,40.7234,-73.9912,B02598
728861,9/12/2014 13:48:00,40.6952,-74.1779,B02682
654626,9/1/2014 15:36:00,40.7141,-73.9507,B02682
666547,9/3/2014 18:04:00,40.7465,-73.9838,B02682
483874,9/17/2014 5:38:00,40.7947,-73.9642,B02617
586742,9/25/2014 13:02:00,40.7632,-73.9766,B02617
688723,9/6/2014 16:07:00,40.7637,-73.9715,B02682
635543,9/29/2014 13:20:00,40.6917,-74.177,B02617
166055,9/17/2014 0:51:00,40.7393,-74.0013,B02598
470003,9/15/2014 23:03:00,40.7562,-73.973,B02617
736756,9/13/2014 14:33:00,40.7486,-73.9908,B02682
652253,9/30/2014 22:04:00,40.7218,-74.0099,B02617
153689,9/15/2014 14:36:00,40.742,-73.9759,B02598
734608,9/13/2014 6:27:00,40.8478,-73.9343,B02682
839150,9/29/2014 6:50:00,40.7359,-74.0018,B02682
1017697,9/29/2014 16:00:00,40.7409,-73.9859,B02764
494087,9/17/2014 20:32:00,40.7418,-73.9825,B02617
822449,9/26/2014 15:33:00,40.7601,-73.9741,B02682
968771,9/23/2014 6:08:00,40.7581,-73.9643,B02764
665846,9/3/2014 16:32:00,40.7533,-73.9746,B02682
117211,9/11/2014 11:02:00,40.7187,-74.0099,B02598
966663,9/22/2014 18:02:00,40.7507,-73.9983,B02764
114563,9/10/2014 22:33:00,40.7634,-73.9827,B02598
523503,9/19/2014 22:02:00,40.7393,-74.0015,B02617
75310,9/6/2014 9:46:00,40.7407,-74.0045,B02598
112047,9/10/2014 18:11:00,40.7234,-74.0062,B02598
251983,9/27/2014 18:54:00,40.7143,-74.0084,B02598
582826,9/25/2014 7:13:00,40.761,-73.9991,B02617
355789,9/7/2014 1:29:00,40.772,-73.9899,B02617
609181,9/27/2014 7:20:00,40.7051,-74.007,B02617
957488,9/21/2014 0:17:00,40.729,-73.9815,B02764
239196,9/26/2014 7:35:00,40.676,-73.9443,B02598
977900,9/24/2014 16:36:00,40.7262,-73.9959,B02764
282220,9/1/2014 21:33:00,40.6436,-73.7898,B02617
231918,9/25/2014 10:01:00,40.775,-73.9844,B02598
548019,9/21/2014 21:04:00,40.7356,-73.978,B02617
342390,9/6/2014 10:06:00,40.7435,-73.9902,B02617
832941,9/27/2014 23:39:00,40.7482,-73.9892,B02682
305999,9/3/2014 21:24:00,40.727,-73.9894,B02617
228904,9/24/2014 21:54:00,40.7578,-73.989,B02598
936462,9/18/2014 10:20:00,40.737,-74.0077,B02764
1026875,9/30/2014 19:58:00,40.7619,-73.9664,B02764
995402,9/26/2014 20:29:00,40.7706,-73.9571,B02764
433839,9/13/2014 1:04:00,40.6762,-73.9837,B02617
389593,9/9/2014 20:49:00,40.7137,-73.957,B02617
829661,9/27/2014 16:24:00,40.7209,-74.0053,B02682
174179,9/17/2014 23:43:00,40.7265,-74.0023,B02598
422070,9/12/2014 10:22:00,40.6924,-73.9232,B02617
477240,9/16/2014 15:50:00,40.7316,-73.9911,B02617
74740,9/6/2014 7:28:00,40.7686,-73.8626,B02598
960093,9/21/2014 13:08:00,40.7644,-73.967,B02764
638366,9/29/2014 18:06:00,40.746,-74.0053,B02617
978278,9/24/2014 17:21:00,40.7624,-73.997,B02764
661475,9/2/2014 21:11:00,40.7437,-73.988,B02682
230737,9/25/2014 7:39:00,40.6786,-73.9973,B02598
242413,9/26/2014 16:54:00,40.7366,-73.9788,B02598
806422,9/23/2014 22:44:00,40.7191,-73.9613,B02682
503403,9/18/2014 16:33:00,40.7588,-73.9696,B02617
401976,9/10/2014 19:44:00,40.7275,-73.9923,B02617
269492,9/30/2014 10:28:00,40.7251,-73.9777,B02598
220303,9/23/2014 18:38:00,40.7874,-73.9739,B02598
765611,9/17/2014 20:23:00,40.7235,-73.9966,B02682
809290,9/24/2014 14:27:00,40.6458,-73.7767,B02682
321461,9/4/2014 22:11:00,40.7418,-73.9749,B02617
338698,9/5/2014 23:22:00,40.7033,-73.9328,B02617
994095,9/26/2014 18:34:00,40.6752,-73.975,B02764
979791,9/24/2014 20:39:00,40.6802,-73.9948,B02764
1013801,9/28/2014 22:07:00,40.7685,-73.8626,B02764
170141,9/17/2014 15:59:00,40.7806,-73.9727,B02598
507919,9/18/2014 20:32:00,40.7493,-73.9945,B02617
208793,9/21/2014 22:14:00,40.6465,-73.7895,B02598
834368,9/28/2014 8:00:00,40.663,-73.9856,B02682
199234,9/20/2014 18:28:00,40.7721,-73.9522,B02598
636568,9/29/2014 15:22:00,40.7767,-73.9488,B02617
605299,9/26/2014 21:43:00,40.7637,-73.981,B02617
282250,9/1/2014 21:38:00,40.7984,-73.9649,B02617
356040,9/7/2014 2:02:00,40.7204,-73.997,B02617
549444,9/22/2014 4:55:00,40.7385,-73.9932,B02617
904035,9/12/2014 21:08:00,40.7508,-73.9979,B02764
289632,9/2/2014 16:29:00,40.6906,-73.9883,B02617
327762,9/5/2014 12:41:00,40.7694,-73.9506,B02617
337335,9/5/2014 22:05:00,40.6878,-73.9687,B02617
873552,9/6/2014 19:03:00,40.7617,-73.9704,B02764
127737,9/12/2014 14:47:00,40.7622,-73.9782,B02598
626109,9/28/2014 14:25:00,40.769,-73.9957,B02617
22460,9/18/2014 18:40:00,40.7885,-73.9779,B02512
795107,9/21/2014 21:55:00,40.6883,-73.9729,B02682
866912,9/5/2014 15:14:00,40.7214,-73.9949,B02764
711333,9/9/2014 21:22:00,40.719,-73.9551,B02682
234992,9/25/2014 17:14:00,40.7226,-73.9976,B02598
722339,9/11/2014 15:43:00,40.7077,-73.922,B02682
465100,9/15/2014 15:42:00,40.7051,-74.01,B02617
394717,9/10/2014 10:15:00,40.7245,-73.6405,B02617
879052,9/7/2014 20:50:00,40.7357,-74.0059,B02764
678255,9/5/2014 9:48:00,40.8222,-73.947,B02682
585431,9/25/2014 10:36:00,40.7502,-73.9869,B02617
1027028,9/30/2014 20:16:00,40.7813,-73.9798,B02764
933517,9/17/2014 19:42:00,40.7254,-74.0076,B02764
561813,9/23/2014 9:43:00,40.7318,-74.0051,B02617
229025,9/24/2014 22:13:00,40.7578,-73.9757,B02598
673215,9/4/2014 17:33:00,40.7637,-73.9756,B02682
236440,9/25/2014 19:48:00,40.7683,-73.8622,B02598
928305,9/16/2014 21:53:00,40.7283,-73.9994,B02764
954498,9/20/2014 18:22:00,40.6818,-73.9186,B02764
181846,9/18/2014 20:25:00,40.7595,-73.9723,B02598
1024922,9/30/2014 16:37:00,40.7531,-73.9935,B02764
324784,9/5/2014 7:39:00,40.7474,-73.9808,B02617
547571,9/21/2014 20:09:00,40.7354,-74.0016,B02617
760982,9/17/2014 7:37:00,40.719,-73.9871,B02682
258680,9/28/2014 16:00:00,40.7179,-73.9433,B02598
334433,9/5/2014 19:26:00,40.7674,-73.9555,B02617
239454,9/26/2014 8:24:00,40.6421,-73.9058,B02598
741222,9/13/2014 22:32:00,40.7729,-73.919,B02682
709991,9/9/2014 18:19:00,40.759,-73.9922,B02682
272359,9/30/2014 17:43:00,40.7848,-73.9515,B02598
101697,9/9/2014 15:03:00,40.778,-73.9842,B02598
803623,9/23/2014 15:04:00,40.7192,-74.0341,B02682
324436,9/5/2014 7:08:00,40.787,-73.9682,B02617
864348,9/4/2014 22:48:00,40.7603,-73.9717,B02764
377947,9/8/2014 22:58:00,40.7328,-74.0044,B02617
864553,9/5/2014 0:00:00,40.7032,-74.0112,B02764
745802,9/14/2014 17:56:00,40.7681,-74.0223,B02682
887224,9/9/2014 19:24:00,40.6773,-74.0143,B02764
213532,9/22/2014 18:14:00,40.7626,-73.9769,B02598
308288,9/4/2014 5:21:00,40.7471,-73.9562,B02617
257136,9/28/2014 11:37:00,40.7564,-73.9973,B02598
878587,9/7/2014 19:00:00,40.739,-74.0395,B02764
670340,9/4/2014 9:30:00,40.7387,-74.0081,B02682
889176,9/10/2014 8:25:00,40.624,-73.9531,B02764
493709,9/17/2014 20:08:00,40.7681,-73.9823,B02617
639669,9/29/2014 20:04:00,40.6832,-73.9538,B02617
489776,9/17/2014 16:01:00,40.7549,-74.0001,B02617
255843,9/28/2014 3:17:00,40.7252,-73.9506,B02598
743802,9/14/2014 11:25:00,40.7712,-73.9804,B02682
601587,9/26/2014 17:47:00,40.7279,-73.7078,B02617
389932,9/9/2014 21:14:00,40.7644,-73.9706,B02617
131402,9/12/2014 20:40:00,40.7186,-74.0089,B02598
305764,9/3/2014 21:07:00,40.733,-73.9961,B02617
53105,9/3/2014 21:18:00,40.7651,-73.9766,B02598
808844,9/24/2014 12:34:00,40.7256,-74.0002,B02682
157600,9/16/2014 4:58:00,40.7645,-73.9688,B02598
641212,9/29/2014 23:09:00,40.7219,-73.958,B02617
106795,9/10/2014 6:24:00,40.7621,-73.978,B02598
325582,9/5/2014 8:47:00,40.7737,-73.9459,B02617
935535,9/18/2014 6:47:00,40.7447,-73.9993,B02764
549687,9/22/2014 5:41:00,40.7653,-73.9204,B02617
870302,9/6/2014 2:07:00,40.715,-73.9468,B02764
554071,9/22/2014 15:10:00,40.7404,-74.0061,B02617
535342,9/20/2014 20:07:00,40.7325,-74.0096,B02617
305272,9/3/2014 20:32:00,40.6951,-74.1774,B02617
590781,9/25/2014 18:35:00,40.7251,-74.0076,B02617
737444,9/13/2014 15:43:00,40.6948,-73.9986,B02682
370952,9/8/2014 12:54:00,40.7539,-74.0,B02617
739568,9/13/2014 19:22:00,40.8703,-73.8856,B02682
383039,9/9/2014 13:20:00,40.7358,-74.0051,B02617
72865,9/5/2014 22:54:00,40.7378,-73.9903,B02598
613066,9/27/2014 15:37:00,40.6463,-73.7898,B02617
311342,9/4/2014 10:49:00,40.7495,-73.9707,B02617
997706,9/27/2014 0:15:00,40.6961,-73.9859,B02764
843168,9/29/2014 20:54:00,40.7244,-74.006,B02682
518805,9/19/2014 17:18:00,40.7374,-73.993,B02617
1013057,9/28/2014 19:45:00,40.7237,-73.9881,B02764
690817,9/6/2014 19:56:00,40.776,-73.947,B02682
175912,9/18/2014 8:46:00,40.7788,-73.948,B02598
599572,9/26/2014 15:16:00,40.7681,-73.9606,B02617
569058,9/23/2014 21:48:00,40.8084,-73.9513,B02617
