,Lat,Lon,Base,hour,weekday
523689,40.7238,-73.9898,3,10,3
475865,40.7258,-73.998,3,9,1
481888,40.7713,-73.9595,3,13,5
225920,40.7192,-73.9955,2,5,4
438582,40.8069,-73.961,3,19,5
341525,40.6876,-73.9767,3,7,4
203391,40.645,-73.782,1,19,5
69590,40.6669,-73.9816,1,18,1
471242,40.7311,-73.9888,3,11,3
536314,40.7413,-74.006,3,15,5
352034,40.7743,-73.9453,3,9,0
263979,40.6929,-73.9738,2,23,2
103175,40.7681,-73.9608,1,6,1
514889,40.651,-73.946,3,11,2
72706,40.7517,-74.0035,1,11,5
507377,40.7286,-73.9942,3,16,0
458002,40.7474,-74.0034,3,8,0
249674,40.7595,-73.9858,2,7,6
552244,40.7254,-74.0077,3,20,6
418602,40.6785,-73.9774,3,16,2
273304,40.7361,-74.0038,2,7,6
368589,40.748,-74.007,3,22,2
519303,40.7177,-73.948,3,20,2
436554,40.7658,-73.9785,3,16,5
25701,40.7172,-74.0089,0,21,6
266353,40.7258,-74.0092,2,3,1
195898,40.6867,-73.9753,1,20,1
324936,40.7618,-73.9683,2,19,6
205142,40.7585,-73.9751,1,22,5
156240,40.7719,-73.9561,1,19,6
24539,40.7717,-73.9832,0,21,5
331230,40.7588,-73.9818,3,18,5
216656,40.7466,-74.0084,1,20,6
376204,40.712,-73.9566,3,4,1
494812,40.7274,-73.9811,3,6,4
121474,40.7377,-74.0063,1,15,4
240409,40.7033,-73.9442,2,12,3
336942,40.7519,-73.9814,3,15,6
118872,40.7388,-74.006,1,4,4
321888,40.7064,-73.9226,2,11,6
66112,40.7334,-73.9955,1,6,1
302153,40.7477,-74.0039,2,4,0
364751,40.7216,-73.9994,3,16,2
353138,40.7281,-74.0023,3,12,0
23165,40.778,-73.9886,0,11,1
147776,40.7216,-73.9977,1,15,5
477096,40.6769,-73.9507,3,15,1
556338,40.7437,-73.988,4,17,2
317250,40.7231,-74.0104,2,12,5
350927,40.7749,-73.9509,3,7,0
196091,40.7752,-73.9635,1,20,1
271995,40.7528,-73.9857,2,20,5
10656,40.7458,-73.9937,0,13,6
380862,40.7619,-73.9812,3,17,1
131546,40.724,-73.9805,1,23,0
251657,40.7249,-73.9941,2,18,6
375173,40.6416,-73.7867,3,19,3
445619,40.8001,-73.9689,3,17,6
332,40.6334,-73.9954,0,11,5
226168,40.7859,-73.9714,2,7,4
321616,40.7766,-73.9881,2,10,6
418239,40.8182,-73.9295,3,16,2
289245,40.7455,-74.0085,2,11,1
492017,40.7582,-73.9763,3,19,6
282826,40.7761,-73.9574,2,19,0
305493,40.7684,-73.8626,2,21,0
377355,40.7209,-73.9938,3,8,1
291154,40.7787,-73.9818,2,7,5
350702,40.7901,-73.9745,3,7,0
104434,40.7605,-73.9817,1,14,1
170284,40.7548,-73.9936,1,15,0
559210,40.743,-73.9934,4,11,5
98509,40.7351,-74.0049,1,23,2
263883,40.7333,-73.9872,2,23,2
524300,40.7959,-73.9616,3,13,3
523953,40.7588,-73.962,3,11,3
354514,40.7586,-73.9736,3,15,0
19436,40.8424,-73.9425,0,10,4
99709,40.7419,-73.9827,1,4,3
408331,40.6768,-73.9722,3,8,0
204422,40.8265,-73.9261,1,21,5
562129,40.7403,-73.9903,4,20,4
487360,40.7801,-73.9852,3,7,6
356288,40.8125,-73.962,3,17,0
51735,40.7551,-73.9866,1,14,0
560186,40.7267,-73.9969,4,8,0
3016,40.7068,-74.0053,0,16,4
350572,40.7835,-73.979,3,6,0
213088,40.6449,-73.7819,1,17,6
248681,40.7541,-73.9767,2,20,5
408929,40.7227,-73.9774,3,10,0
190938,40.774,-73.8729,1,23,3
169099,40.6917,-73.9844,1,12,0
386767,40.7392,-74.0027,3,10,5
481344,40.703,-74.0166,3,10,5
309846,40.7357,-73.9748,2,21,2
318265,40.7504,-73.9736,2,16,5
42054,40.7497,-74.0048,1,17,6
251773,40.7216,-74.0091,2,18,6
6646,40.7078,-74.0133,0,20,2
44633,40.7383,-73.9874,1,8,4
452735,40.7231,-73.9895,3,16,4
291235,40.7267,-73.9438,2,8,5
307253,40.7361,-74.004,2,9,2
161191,40.7519,-74.0012,1,14,4
39402,40.7997,-73.964,1,4,6
444014,40.7255,-74.004,3,13,6
403584,40.7547,-73.9839,3,17,4
527593,40.7289,-73.9808,3,5,1
423594,40.767,-73.9597,3,3,3
6226,40.7628,-73.9715,0,16,2
81713,40.8406,-73.8522,1,8,4
380921,40.7142,-74.0146,3,17,1
176855,40.7646,-73.9957,1,1,2
86048,40.645,-73.7814,1,21,4
135721,40.7168,-74.0123,1,20,2
534067,40.7354,-74.0089,3,7,5
419269,40.7852,-73.9813,3,18,2
540142,40.759,-73.9726,3,20,5
332506,40.7256,-74.0055,3,21,5
428647,40.6926,-73.9889,3,7,1
178577,40.7434,-73.9578,1,12,2
261751,40.7142,-73.9974,2,14,2
441616,40.7837,-73.9836,3,4,6
495319,40.7648,-73.9784,3,8,4
470148,40.7507,-74.0037,3,1,3
264108,40.7575,-73.9687,2,0,3
67578,40.7493,-74.0029,1,14,1
157345,40.7375,-74.0038,1,20,6
49504,40.6458,-73.7768,1,3,0
230454,40.7745,-73.9779,2,7,0
411283,40.7368,-73.9846,3,16,0
279518,40.7748,-73.9584,2,20,4
396949,40.7077,-74.0102,3,19,6
528799,40.7272,-73.9796,3,9,1
117803,40.708,-74.0081,1,21,6
442248,40.7691,-73.9811,3,7,6
202474,40.7647,-73.9706,1,18,5
247224,40.7628,-73.9718,2,13,5
124435,40.7414,-74.0061,1,21,4
313146,40.6835,-73.9758,2,21,3
261858,40.651,-73.973,2,15,2
430605,40.7516,-73.976,3,15,1
442329,40.7201,-73.9787,3,7,6
365101,40.718,-74.0032,3,16,2
221065,40.7498,-73.9897,2,17,5
312981,40.7676,-73.9821,2,20,3
249397,40.7757,-73.9505,2,5,6
159679,40.7271,-73.9785,1,8,4
30510,40.7766,-73.964,0,14,3
75179,40.7431,-74.0082,1,20,5
207348,40.7328,-73.996,1,8,6
454328,40.7706,-73.8656,3,19,4
155457,40.7398,-73.9932,1,17,6
307936,40.7694,-73.9954,2,14,2
238147,40.7487,-73.9424,2,21,2
233043,40.7453,-73.9944,2,17,0
375716,40.6437,-73.7899,3,22,3
475415,40.7726,-73.886,3,7,1
492709,40.7273,-73.9572,3,20,6
241492,40.7684,-73.8764,2,19,3
372836,40.7126,-74.0094,3,12,3
211105,40.752,-73.9763,1,15,6
400282,40.6719,-73.955,3,10,4
74520,40.6392,-73.9975,1,18,5
245405,40.7219,-73.9987,2,20,1
545593,40.7804,-73.975,3,13,6
119440,40.7705,-73.9564,1,7,4
174037,40.7596,-73.9893,1,21,0
39025,40.7583,-73.9768,1,21,5
4272,40.7613,-73.973,0,11,0
167842,40.7814,-73.9813,1,8,0
332846,40.7198,-74.0071,3,22,5
559605,40.7802,-73.9566,4,15,6
221518,40.7092,-74.0403,2,20,5
532537,40.6943,-73.9874,3,21,1
291550,40.7743,-73.9451,2,11,5
477642,40.7551,-73.9935,3,16,1
154886,40.7556,-73.978,1,16,6
59373,40.7166,-74.0145,1,18,2
168850,40.7696,-73.9583,1,11,0
275858,40.7406,-74.0057,2,20,6
235434,40.763,-73.9046,2,0,2
471727,40.7224,-73.9942,3,13,3
120111,40.7821,-73.9818,1,10,4
242794,40.7457,-74.0083,2,10,1
137215,40.7327,-73.9847,1,2,3
502817,40.7259,-73.9947,3,23,4
407123,40.6864,-73.9894,3,4,0
71111,40.6982,-73.9945,1,23,1
72393,40.7228,-73.9776,1,9,5
387605,40.645,-73.7818,3,14,5
161368,40.7581,-73.9735,1,14,4
555741,40.7218,-73.9997,4,8,0
39469,40.777,-73.9858,1,5,6
222442,40.7222,-74.008,2,7,6
407536,40.7847,-73.9822,3,6,0
432620,40.7389,-73.9929,3,22,1
290089,40.7138,-73.9516,2,18,1
307599,40.7736,-73.9458,2,12,2
511539,40.7412,-74.006,3,22,0
281310,40.7457,-73.9994,2,11,0
262805,40.7514,-73.9718,2,19,2
299417,40.7108,-73.853,2,15,4
23289,40.7446,-73.9913,0,15,1
278952,40.6754,-74.0174,2,18,4
498577,40.7404,-73.9963,3,16,4
515905,40.747,-74.0024,3,14,2
220362,40.7182,-74.007,2,15,5
143832,40.7701,-73.8647,1,18,1
532241,40.7519,-73.9736,3,20,1
433716,40.7444,-74.0004,3,7,5
398561,40.7711,-73.9874,3,3,4
287318,40.7057,-73.9333,2,13,3
401828,40.7727,-73.9658,3,15,4
133257,40.6881,-73.9156,1,12,2
195852,40.7427,-73.9966,1,19,1
552141,40.7808,-73.9813,3,20,6
301744,40.7556,-73.9837,2,22,4
187248,40.7274,-74.0055,1,9,3
424735,40.6243,-73.9416,3,12,3
165676,40.7045,-74.0094,1,21,4
475181,40.733,-74.007,3,7,1
100836,40.7923,-73.9679,1,13,3
208768,40.8049,-73.9485,1,11,6
433636,40.7713,-73.9543,3,7,5
140891,40.7727,-73.953,1,6,1
299656,40.7025,-73.9896,2,16,4
241537,40.7087,-73.9446,2,20,3
517064,40.7224,-73.955,3,16,2
183359,40.7644,-73.9785,1,21,2
183745,40.7625,-73.9735,1,21,2
199369,40.7857,-73.9565,1,13,5
44816,40.7701,-73.9676,1,9,4
461450,40.7596,-73.9516,3,18,0
349636,40.7285,-73.982,3,0,0
120332,40.7562,-73.9927,1,11,4
314214,40.7403,-74.0015,2,10,1
440275,40.6619,-73.9818,3,21,5
101283,40.691,-73.9876,1,15,3
207227,40.7706,-73.9918,1,8,6
4156,40.7406,-74.0357,0,9,0
389569,40.7168,-74.0123,3,18,5
239626,40.7206,-73.9926,2,2,3
284797,40.8043,-73.9583,2,14,2
152891,40.7497,-73.9916,1,11,6
447444,40.7938,-73.9343,3,20,6
135538,40.7599,-73.9962,1,20,2
354679,40.7579,-73.9739,3,15,0
165668,40.6731,-73.9286,1,21,4
316980,40.7307,-74.0066,2,10,5
258117,40.7298,-73.9987,2,13,0
316459,40.7729,-73.8857,2,7,5
70647,40.715,-74.0163,1,21,1
528521,40.7399,-73.9986,3,8,1
144385,40.755,-73.9867,1,20,1
18164,40.7233,-73.9912,0,6,6
163897,40.7639,-73.974,1,19,4
477488,40.6621,-73.9049,3,16,1
524995,40.7491,-74.0068,3,15,3
227110,40.7418,-73.9902,2,13,4
215182,40.7578,-73.9853,1,19,6
276951,40.7704,-73.962,2,7,4
474510,40.7369,-73.9826,3,3,1
288434,40.7148,-73.983,2,3,1
104402,40.755,-73.9896,1,14,1
30227,40.732,-74.0025,0,8,3
303480,40.7204,-74.0007,2,13,0
91765,40.7652,-73.9723,1,21,0
118607,40.7193,-74.004,1,23,6
383427,40.7641,-73.9796,3,20,1
331555,40.7194,-73.9943,3,18,5
102328,40.7266,-73.9891,1,20,3
181938,40.7483,-73.9783,1,18,2
173605,40.7614,-73.97,1,21,0
407809,40.733,-73.9945,3,7,0
24654,40.787,-73.9564,0,5,6
438436,40.7457,-73.9753,3,18,5
386974,40.7198,-73.9894,3,11,5
371956,40.5931,-73.9665,3,7,3
79160,40.7611,-73.9736,1,17,6
12315,40.7567,-73.9722,0,19,4
132648,40.7459,-73.9792,1,9,2
61281,40.7731,-73.9783,1,22,2
540503,40.8078,-73.9668,3,21,5
212640,40.7754,-73.9505,1,16,6
393026,40.7584,-73.9652,3,9,6
12072,40.7563,-73.9747,0,16,4
294656,40.7178,-74.0073,2,10,6
264817,40.7202,-73.9873,2,10,3
348608,40.7383,-73.9895,3,21,4
417318,40.7226,-74.0063,3,13,2
351828,40.7831,-73.9739,3,9,0
542383,40.7337,-74.0068,3,7,6
447579,40.7629,-73.9758,3,21,6
138703,40.7159,-74.0064,1,14,3
167704,40.742,-74.0039,1,7,0
21817,40.7382,-73.9966,0,15,2
155265,40.753,-74.004,1,17,6
45326,40.7397,-73.991,1,12,4
110609,40.7634,-73.9752,1,18,5
53174,40.7671,-73.9643,1,17,0
239545,40.7191,-73.9895,2,1,3
63474,40.7873,-73.9717,1,10,3
525574,40.6465,-73.7898,3,17,3
475538,40.7719,-73.9814,3,8,1
4556,40.714,-74.0149,0,15,0
543427,40.7795,-73.9838,3,9,6
151648,40.7748,-73.9903,1,6,6
553297,40.742,-74.004,3,21,6
371237,40.7357,-74.0073,3,1,3
193194,40.7222,-73.9984,1,12,1
244656,40.7652,-73.9752,2,18,1
273839,40.7225,-74.0071,2,10,6
156389,40.7579,-73.9603,1,19,6
212161,40.7374,-74.0082,1,16,6
414645,40.7304,-73.9896,3,22,0
436621,40.7411,-73.9941,3,16,5
220527,40.7219,-74.0008,2,15,5
524448,40.7408,-74.0076,3,13,3
209121,40.7806,-73.9582,1,12,6
483381,40.7225,-73.997,3,16,5
531215,40.7367,-73.9747,3,17,1
236650,40.7362,-73.9976,2,15,2
402471,40.7565,-73.9745,3,16,4
164833,40.7608,-73.9872,1,20,4
89249,40.6974,-73.9678,1,15,0
461313,40.7511,-73.9849,3,18,0
179104,40.7485,-73.9782,1,14,2
440612,40.7272,-74.0073,3,21,5
118815,40.7683,-73.9571,1,3,4
318628,40.7611,-73.9853,2,17,5
115728,40.7488,-73.9796,1,16,6
545116,40.7163,-74.0143,3,12,6
103784,40.7375,-74.0052,1,9,1
253956,40.7095,-74.0017,2,13,4
302780,40.7205,-73.9456,2,8,0
331736,40.7569,-73.9717,3,19,5
315258,40.7209,-74.01,2,17,1
83792,40.7141,-74.0147,1,16,4
111896,40.7721,-73.9468,1,20,5
129469,40.7514,-73.9936,1,18,0
529747,40.739,-73.9875,3,13,1
4898,40.7438,-73.985,0,17,0
436219,40.7969,-73.9708,3,15,5
462530,40.7324,-73.9878,3,20,0
348330,40.7633,-73.9788,3,21,4
148743,40.7601,-73.965,1,17,5
305548,40.6104,-74.0119,2,21,0
264051,40.6596,-73.988,2,0,3
44445,40.7732,-73.9527,1,7,4
557927,40.7649,-73.9779,4,20,4
3844,40.7449,-73.9871,0,1,0
275235,40.7063,-74.0093,2,18,6
265963,40.7227,-73.9896,2,18,3
104758,40.7506,-73.9738,1,15,1
84810,40.7417,-73.9764,1,18,4
407544,40.7405,-73.9893,3,6,0
441392,40.742,-73.9906,3,0,6
291082,40.7652,-73.9614,2,7,5
280642,40.7561,-73.9906,2,4,0
510435,40.7137,-73.9864,3,21,0
98349,40.7427,-73.9959,1,22,2
45613,40.7403,-74.0059,1,14,4
380501,40.7286,-74.007,3,17,1
532522,40.7487,-74.0283,3,21,1
71183,40.7464,-74.0008,1,2,5
424659,40.6868,-73.8302,3,12,3
133860,40.6721,-74.0104,1,15,2
13604,40.7133,-73.9564,0,19,0
229992,40.756,-73.9755,2,23,4
55797,40.7246,-73.9925,1,22,0
397376,40.7613,-73.9857,3,20,6
25331,40.7598,-73.9724,0,17,6
316897,40.6738,-73.9792,2,9,5
183809,40.7558,-73.9908,1,21,2
461204,40.7739,-73.8725,3,17,0
434969,40.7144,-74.0115,3,11,5
494004,40.7632,-73.9804,3,0,4
541089,40.7695,-73.9839,3,22,5
359799,40.7503,-74.0025,3,21,0
115232,40.7742,-73.9571,1,14,6
187711,40.7371,-74.0058,1,12,3
81668,40.7614,-73.9994,1,8,4
496984,40.7566,-73.974,3,13,4
297847,40.7561,-73.9735,2,5,4
5528,40.754,-73.9858,0,22,0
105223,40.7125,-74.0092,1,16,1
447771,40.7224,-74.0117,3,21,6
512139,40.7625,-73.961,3,23,0
408154,40.7368,-73.9786,3,8,0
170113,40.7252,-73.9902,1,15,0
16879,40.7232,-73.9974,0,8,5
77012,40.7197,-74.0086,1,9,6
295211,40.761,-73.9967,2,14,6
382629,40.7114,-74.0154,3,19,1
119032,40.748,-74.0002,1,6,4
451591,40.7034,-73.9896,3,14,4
52105,40.7243,-74.0094,1,15,0
193251,40.7028,-73.9907,1,13,1
176105,40.7596,-73.9817,1,0,2
138310,40.6347,-73.8852,1,12,3
134374,40.7222,-73.9888,1,16,2
335174,40.751,-74.0041,3,10,6
292185,40.7268,-74.0056,2,15,5
552975,40.7412,-73.9867,3,21,6
489245,40.7222,-74.011,3,14,6
11166,40.768,-73.9835,0,20,6
381005,40.7544,-73.983,3,17,1
101663,40.6432,-73.7896,1,17,3
536878,40.752,-73.9752,3,16,5
217677,40.7605,-73.9682,1,21,6
258767,40.7683,-73.9617,2,16,0
286532,40.7224,-73.987,2,1,3
246086,40.7276,-74.0013,2,6,5
193480,40.7528,-73.9892,1,14,1
173865,40.6466,-73.7895,1,21,0
424109,40.7168,-74.012,3,9,3
454628,40.7498,-73.9838,3,19,4
56102,40.7264,-73.9803,1,23,0
181286,40.7615,-73.9646,1,18,2
122562,40.7848,-73.9829,1,17,4
471213,40.7436,-73.9584,3,10,3
531112,40.6892,-73.9136,3,17,1
431839,40.7589,-73.9762,3,19,1
11027,40.7492,-73.9941,0,18,6
433005,40.7473,-73.9769,3,1,5
351658,40.7497,-73.9836,3,8,0
190200,40.721,-73.9555,1,19,3
161978,40.7256,-74.0051,1,16,4
183908,40.7492,-73.981,1,21,2
129418,40.7489,-73.9749,1,18,0
151184,40.7252,-73.994,1,2,6
356691,40.7154,-73.9908,3,18,0
310874,40.7286,-74.0053,2,0,3
160397,40.7307,-73.9914,1,11,4
138288,40.7226,-74.0036,1,12,3
329512,40.7886,-73.9669,3,14,5
497234,40.6419,-73.7885,3,14,4
164071,40.645,-73.7816,1,19,4
190972,40.7625,-73.9378,1,23,3
323050,40.7519,-73.9938,2,15,6
166302,40.7293,-73.9872,1,22,4
366676,40.6466,-73.7905,3,19,2
228263,40.7427,-73.9921,2,18,4
241726,40.7627,-73.961,2,22,3
107724,40.7376,-74.0094,1,9,5
185587,40.759,-73.9885,1,0,3
534458,40.7877,-73.9761,3,8,5
484418,40.7608,-73.9786,3,18,5
326920,40.7161,-73.9914,3,3,5
412609,40.7105,-74.0068,3,18,0
391037,40.7505,-73.9717,3,22,5
318415,40.7759,-73.957,2,17,5
51885,40.7143,-73.9889,1,15,0
72867,40.6457,-73.7768,1,12,5
335122,40.7254,-73.9951,3,10,6
387950,40.7547,-73.9817,3,15,5
38920,40.7586,-73.9226,1,21,5
261247,40.6952,-74.1782,2,10,2
366487,40.6038,-73.9387,3,18,2
429718,40.7389,-73.9929,3,12,1
71578,40.7248,-73.9923,1,6,5
339865,40.7372,-73.9886,3,21,6
356876,40.7718,-73.9514,3,18,0
107042,40.6876,-73.971,1,7,5
295230,40.7367,-74.0054,2,14,6
522751,40.7199,-74.0051,3,2,3
245033,40.7557,-73.9633,2,19,1
333251,40.7858,-73.9528,3,4,6
162944,40.7594,-73.9794,1,17,4
304180,40.7769,-73.9474,2,16,0
412447,40.7572,-73.9759,3,18,0
465801,40.722,-74.0009,3,12,2
310050,40.7427,-74.0,2,21,2
389625,40.7599,-73.9759,3,18,5
356675,40.8,-73.9706,3,18,0
312761,40.6983,-73.9362,2,18,3
554446,40.6482,-73.7825,3,23,6
501306,40.7244,-73.9924,3,20,4
36129,40.7418,-73.9832,1,7,5
461061,40.714,-73.9597,3,17,0
69952,40.7142,-74.0116,1,19,1
422706,40.7358,-73.998,3,0,3
454724,40.7426,-74.0056,3,19,4
210409,40.785,-73.9825,1,14,6
271676,40.69,-73.9922,2,19,5
164105,40.7559,-73.9806,1,19,4
292451,40.7715,-73.9668,2,16,5
379815,40.7792,-73.9538,3,16,1
146615,40.7554,-73.988,1,11,5
520170,40.7528,-73.9832,3,21,2
94050,40.6652,-73.9834,1,10,2
240996,40.7594,-73.9889,2,16,3
235210,40.7307,-74.0001,2,23,0
525671,40.7137,-73.9594,3,17,3
291320,40.6797,-74.0053,2,8,5
192574,40.7699,-73.8645,1,9,1
497428,40.7564,-73.9724,3,14,4
362104,40.708,-73.8309,3,2,2
552077,40.7413,-73.9949,3,20,6
7093,40.756,-73.9677,0,2,3
555075,40.6554,-73.9766,4,14,6
40190,40.7241,-73.9789,1,8,6
19648,40.7424,-74.0066,0,14,4
376597,40.7249,-74.0027,3,6,1
208987,40.7555,-73.9152,1,12,6
477414,40.7394,-73.9939,3,16,1
479607,40.9347,-73.8433,3,23,1
149002,40.745,-73.9888,1,17,5
320987,40.7889,-73.9667,2,8,6
492777,40.7352,-73.9938,3,20,6
494587,40.7548,-73.9975,3,6,4
481705,40.7376,-73.9898,3,12,5
320568,40.7667,-73.9709,2,6,6
250743,40.7549,-73.9716,2,14,6
21969,40.7753,-73.9904,0,18,2
81594,40.7801,-73.9792,1,8,4
173364,40.7281,-73.982,1,20,0
158101,40.725,-74.0085,1,22,6
201820,40.7581,-73.9722,1,17,5
511966,40.673,-73.9571,3,23,0
469054,40.7476,-73.9435,3,21,2
135355,40.7274,-73.9921,1,19,2
495379,40.7558,-73.9722,3,8,4
58171,40.7571,-73.9891,1,15,2
414539,40.7754,-73.9172,3,22,0
430598,40.7463,-73.9911,3,15,1
368433,40.7193,-74.0089,3,21,2
17282,40.7572,-73.974,0,15,5
351046,40.7372,-74.0082,3,7,0
276690,40.7097,-74.0082,2,6,4
437779,40.7539,-73.9848,3,17,5
248871,40.8072,-73.952,2,21,5
525351,40.7621,-73.966,3,16,3
277589,40.7412,-73.9977,2,12,4
390972,40.7606,-73.99,3,22,5
11839,40.7388,-74.0087,0,14,4
205584,40.7207,-73.9852,1,4,6
492141,40.7441,-73.9896,3,19,6
546202,40.6946,-73.9265,3,14,6
122296,40.7574,-73.9702,1,17,4
443481,40.7162,-74.0124,3,11,6
53993,40.7656,-73.965,1,18,0
27938,40.7653,-73.9613,0,16,0
294068,40.6499,-73.8093,2,6,6
176841,40.7318,-73.9894,1,1,2
248475,40.7413,-73.993,2,19,5
377051,40.7731,-73.9485,3,7,1
333691,40.7117,-73.9631,3,6,6
215045,40.733,-74.0088,1,19,6
480380,40.802,-73.9695,3,7,5
288304,40.7742,-73.8726,2,22,3
293885,40.7401,-74.0054,2,1,6
147999,40.7554,-73.9751,1,15,5
253025,40.7402,-74.0036,2,7,4
366535,40.7561,-73.9678,3,18,2
256306,40.7189,-74.0002,2,22,4
379665,40.7445,-73.9907,3,16,1
360488,40.7434,-74.0074,3,22,0
430869,40.7234,-73.9763,3,16,1
202726,40.7247,-73.9945,1,18,5
520856,40.7395,-73.9887,3,22,2
176666,40.7397,-74.0302,1,1,2
425956,40.7654,-73.9818,3,16,3
62635,40.7086,-73.9382,1,1,3
366142,40.7601,-73.9761,3,18,2
215762,40.7663,-73.9954,1,19,6
192622,40.6692,-73.9776,1,10,1
391377,40.7085,-73.9583,3,1,6
180509,40.7731,-73.9782,1,16,2
415226,40.6652,-73.9482,3,0,2
113641,40.7411,-73.996,1,7,6
407564,40.7483,-73.9889,3,6,0
416260,40.7659,-73.9594,3,8,2
357232,40.7492,-73.9703,3,18,0
85079,40.7581,-73.978,1,19,4
479405,40.7741,-73.8727,3,22,1
73300,40.758,-73.9692,1,15,5
191792,40.6487,-73.8829,1,7,1
62281,40.7401,-74.0032,1,0,3
121999,40.6971,-73.9599,1,16,4
124203,40.7446,-73.9916,1,20,4
331062,40.7608,-73.9833,3,17,5
257611,40.7741,-73.8725,2,10,0
111340,40.7093,-73.9622,1,19,5
517099,40.6288,-73.924,3,16,2
143493,40.6574,-73.974,1,17,1
231650,40.7901,-73.9743,2,13,0
265557,40.7252,-73.9923,2,15,3
29938,40.78,-73.9568,0,22,2
193307,40.7645,-73.9776,1,13,1
462970,40.7585,-73.9884,3,21,0
530597,40.7464,-74.0004,3,16,1
228342,40.7076,-74.0128,2,18,4
196644,40.8098,-73.9483,1,22,1
405990,40.7513,-73.9941,3,21,4
405892,40.7219,-74.004,3,21,4
377107,40.7367,-73.9994,3,7,1
427555,40.774,-73.8726,3,22,3
227247,41.0514,-73.772,2,14,4
96886,40.7324,-73.9949,1,19,2
79926,40.7318,-74.0075,1,20,6
366034,40.7766,-73.9857,3,18,2
452476,40.7693,-73.9674,3,16,4
422326,40.6916,-73.9948,3,23,2
54326,40.7381,-73.9882,1,19,0
403195,40.7384,-73.9999,3,17,4
220922,40.7075,-74.0084,2,17,5
263479,40.7301,-73.956,2,22,2
125182,40.7378,-74.0001,1,22,4
537957,40.754,-73.9721,3,17,5
194690,40.7364,-74.001,1,17,1
48934,40.7694,-73.9834,1,22,4
49936,40.704,-73.9343,1,7,0
491857,40.7325,-73.9992,3,19,6
382337,40.7452,-73.9207,3,19,1
69989,40.7406,-73.9988,1,19,1
202605,40.742,-73.9982,1,18,5
426388,40.7609,-73.9983,3,17,3
412093,40.7579,-73.9628,3,18,0
130993,40.7237,-74.0003,1,22,0
6173,40.7524,-73.9817,0,15,2
501521,40.7551,-73.9711,3,21,4
474615,40.7756,-73.9835,3,4,1
217545,40.7643,-73.983,1,21,6
134727,40.7853,-73.9555,1,17,2
195882,40.7483,-73.9395,1,20,1
493647,40.7645,-73.9836,3,22,6
101454,40.7345,-74.006,1,16,3
549654,40.7274,-74.0056,3,18,6
450418,40.7192,-74.0082,3,10,4
557745,40.722,-73.9872,4,13,4
442790,40.7173,-74.0161,3,8,6
175436,40.7268,-73.9946,1,23,0
396258,40.7656,-73.9823,3,18,6
280600,40.69,-73.9682,2,4,0
357716,40.7211,-73.9556,3,19,0
47852,40.7625,-73.9708,1,20,4
13843,40.749,-74.0312,0,22,0
442615,40.765,-73.9797,3,8,6
403007,40.7517,-73.9727,3,17,4
241917,40.7439,-73.8889,2,3,1
454539,40.7366,-73.9932,3,19,4
355716,40.7351,-73.9943,3,17,0
39695,40.756,-73.9713,1,6,6
373712,40.7917,-73.9741,3,15,3
277664,40.8064,-73.9664,2,12,4
532643,40.7376,-74.0039,3,21,1
414247,40.7622,-73.9256,3,22,0
286331,40.7181,-73.9457,2,23,2
116646,40.6746,-73.9736,1,18,6
474088,40.7361,-74.0001,3,21,3
235683,40.7446,-74.0066,2,4,2
247931,40.7771,-73.9593,2,16,5
261663,40.7105,-73.9878,2,13,2
262388,40.747,-74.0023,2,17,2
309361,40.7594,-73.9908,2,19,2
427368,40.7382,-73.988,3,21,3
134157,40.7156,-74.0061,1,16,2
437559,40.7276,-73.9926,3,17,5
513646,40.7394,-74.0071,3,3,2
203342,40.7153,-74.0087,1,19,5
424391,40.7402,-74.0358,3,10,3
404662,40.7288,-73.9806,3,19,4
35092,40.7469,-73.9966,0,19,6
59675,40.8152,-73.9489,1,18,2
313311,40.746,-73.9881,2,23,3
183964,40.7345,-73.9923,1,21,2
337629,40.7265,-73.997,3,17,6
556703,40.743,-73.9742,4,19,3
354410,40.7141,-74.0145,3,15,0
475121,40.7815,-73.9465,3,6,1
302347,40.7748,-73.9545,2,6,0
519786,40.6785,-73.9899,3,20,2
504388,40.7794,-73.9819,3,8,0
455749,40.718,-74.0072,3,21,4
181147,40.7753,-73.9822,1,17,2
433124,40.7323,-74.0077,3,4,5
283280,40.7581,-73.9858,2,21,0
290720,40.6655,-73.884,2,23,1
140770,40.7397,-73.9812,1,5,1
496890,40.7624,-73.9726,3,13,4
538278,40.7599,-73.9804,3,17,5
561527,40.733,-73.9957,4,10,6
281543,40.7336,-73.977,2,12,0
529637,40.7259,-74.0007,3,13,1
274267,40.7462,-73.981,2,14,6
451444,40.7626,-73.9698,3,13,4
501962,40.7628,-73.9775,3,21,4
226760,40.7038,-74.013,2,11,4
115221,40.7666,-73.9523,1,14,6
129738,40.6449,-73.782,1,18,0
432227,40.7563,-73.9816,3,20,1
416347,40.6496,-74.0133,3,8,2
354233,40.774,-73.9587,3,15,0
372682,40.7618,-73.9776,3,11,3
216578,40.7556,-73.9819,1,20,6
306844,40.7227,-73.988,2,2,2
477186,40.7478,-74.0045,3,15,1
434976,40.7342,-74.0047,3,11,5
416357,40.7547,-73.972,3,9,2
104875,40.7239,-73.9488,1,15,1
156130,40.7353,-73.9961,1,18,6
39449,40.776,-73.961,1,5,6
517712,40.7224,-73.9993,3,17,2
78641,40.7944,-73.9718,1,16,6
